LOAD_ZONE	TIMEPOINT	zone_demand_mw
Northeast	2881	10819.52157
Northeast	2882	10648.89719
Northeast	2883	10499.08533
Northeast	2884	10477.24576
Northeast	2885	10511.1837
Northeast	2886	10688.32528
Northeast	2887	11036.78746
Northeast	2888	11466.40223
Northeast	2889	11862.73869
Northeast	2890	12250.12295
Northeast	2891	12396.62612
Northeast	2892	12335.38797
Northeast	2893	12126.31873
Northeast	2894	11801.86241
Northeast	2895	11486.62168
Northeast	2896	11349.26997
Northeast	2897	11341.16141
Northeast	2898	11909.03411
Northeast	2899	12665.344
Northeast	2900	12581.99652
Northeast	2901	12321.64986
Northeast	2902	11973.32469
Northeast	2903	11366.47618
Northeast	2904	10689.86346
Northeast	2905	10038.59596
Northeast	2906	9585.191005
Northeast	2907	9318.124571
Northeast	2908	9250.064722
Northeast	2909	9387.408539
Northeast	2910	9793.116764
Northeast	2911	10388.78245
Northeast	2912	10873.40275
Northeast	2913	11310.30301
Northeast	2914	11761.76711
Northeast	2915	12093.2203
Northeast	2916	12281.07691
Northeast	2917	12314.34396
Northeast	2918	12320.19132
Northeast	2919	12295.65159
Northeast	2920	12296.82612
Northeast	2921	12319.09423
Northeast	2922	12793.84698
Northeast	2923	13560.99627
Northeast	2924	13424.39399
Northeast	2925	13094.04988
Northeast	2926	12559.47872
Northeast	2927	11659.80102
Northeast	2928	10692.27487
Northeast	2929	10102.83048
Northeast	2930	9729.525723
Northeast	2931	9583.22557
Northeast	2932	9649.07126
Northeast	2933	9978.636122
Northeast	2934	10948.09141
Northeast	2935	12560.28042
Northeast	2936	13434.98764
Northeast	2937	13542.92017
Northeast	2938	13682.50051
Northeast	2939	13927.93631
Northeast	2940	14103.59611
Northeast	2941	14292.14747
Northeast	2942	14472.93522
Northeast	2943	14596.24578
Northeast	2944	14752.76041
Northeast	2945	15251.75177
Northeast	2946	16333.90151
Northeast	2947	17338.95392
Northeast	2948	17432.57698
Northeast	2949	17303.53038
Northeast	2950	16838.81901
Northeast	2951	15883.61808
Northeast	2952	14940.77277
Northeast	2953	14595.647
Northeast	2954	14565.13033
Northeast	2955	14744.36601
Northeast	2956	15163.22241
Northeast	2957	15881.71283
Northeast	2958	17145.36153
Northeast	2959	19068.80697
Northeast	2960	19775.88626
Northeast	2961	19521.79
Northeast	2962	19342.78184
Northeast	2963	19126.52701
Northeast	2964	18743.93291
Northeast	2965	18181.48808
Northeast	2966	17825.1851
Northeast	2967	17182.71444
Northeast	2968	16435.61474
Northeast	2969	16484.03349
Northeast	2970	17667.30787
Northeast	2971	19061.41676
Northeast	2972	19296.75942
Northeast	2973	19201.8048
Northeast	2974	18629.35265
Northeast	2975	17471.0037
Northeast	2976	16550.31691
Northeast	2977	15884.13771
Northeast	2978	15688.82017
Northeast	2979	15539.91801
Northeast	2980	15654.62864
Northeast	2981	16127.23386
Northeast	2982	17198.30736
Northeast	2983	18921.00985
Northeast	2984	19494.28665
Northeast	2985	19020.38272
Northeast	2986	18763.82962
Northeast	2987	18659.08252
Northeast	2988	18456.37647
Northeast	2989	18248.52388
Northeast	2990	18061.08742
Northeast	2991	17936.49753
Northeast	2992	18067.36604
Northeast	2993	18857.0573
Northeast	2994	20192.15496
Northeast	2995	21371.79961
Northeast	2996	21657.89714
Northeast	2997	21755.83301
Northeast	2998	21280.03968
Northeast	2999	20278.39094
Northeast	3000	19480.19794
Northeast	3001	19156.04318
Northeast	3002	19060.16795
Northeast	3003	19091.99229
Northeast	3004	19286.49767
Northeast	3005	19880.88996
Northeast	3006	21035.38954
Northeast	3007	22686.26631
Northeast	3008	23536.41843
Northeast	3009	23490.15742
Northeast	3010	23616.32493
Northeast	3011	23604.97763
Northeast	3012	23409.66443
Northeast	3013	23201.70431
Northeast	3014	23199.60625
Northeast	3015	23252.48133
Northeast	3016	23236.43045
Northeast	3017	23589.76417
Northeast	3018	24357.13979
Northeast	3019	25081.01757
Northeast	3020	24910.12002
Northeast	3021	24615.91545
Northeast	3022	24089.61587
Northeast	3023	23243.64922
Northeast	3024	22529.0955
Northeast	3025	22285.8495
Northeast	3026	22149.79247
Northeast	3027	22136.34126
Northeast	3028	22302.51109
Northeast	3029	22669.76997
Northeast	3030	23233.36483
Northeast	3031	23959.58741
Northeast	3032	24578.9649
Northeast	3033	24506.73853
Northeast	3034	23659.74102
Northeast	3035	22513.2573
Northeast	3036	21210.84094
Northeast	3037	19838.95341
Northeast	3038	18494.85518
Northeast	3039	17417.93453
Northeast	3040	16783.28213
Northeast	3041	16830.96612
Northeast	3042	18028.41848
Northeast	3043	19652.96366
Northeast	3044	20243.71411
Northeast	3045	20581.44119
Northeast	3046	20558.26661
Northeast	3047	20252.80545
Northeast	3048	19933.14861
Northeast	3049	19536.96808
Northeast	3050	19459.8239
Northeast	3051	19489.46787
Northeast	3052	19636.73377
Northeast	3053	19959.25457
Northeast	3054	20462.57458
Northeast	3055	21107.43038
Northeast	3056	21648.57607
Northeast	3057	21518.71669
Northeast	3058	20643.30172
Northeast	3059	19531.28446
Northeast	3060	18446.7445
Northeast	3061	17484.03332
Northeast	3062	16674.90023
Northeast	3063	16025.66851
Northeast	3064	15630.58315
Northeast	3065	15733.67308
Northeast	3066	16783.56674
Northeast	3067	18032.94973
Northeast	3068	18374.17256
Northeast	3069	18335.63344
Northeast	3070	17909.89804
Northeast	3071	17058.58609
Northeast	3072	16228.26854
Northeast	3073	15968.94605
Northeast	3074	15799.73395
Northeast	3075	15790.34622
Northeast	3076	15979.57719
Northeast	3077	16566.53774
Northeast	3078	17784.5879
Northeast	3079	19495.70117
Northeast	3080	19924.94406
Northeast	3081	19133.99146
Northeast	3082	18078.25811
Northeast	3083	17069.51048
Northeast	3084	16131.48249
Northeast	3085	15374.84751
Northeast	3086	14684.1928
Northeast	3087	14094.09664
Northeast	3088	13685.86949
Northeast	3089	13623.78013
Northeast	3090	14208.54632
Northeast	3091	15166.99385
Northeast	3092	15056.02587
Northeast	3093	14748.04206
Northeast	3094	14139.45431
Northeast	3095	13042.84673
Northeast	3096	12066.95884
Northeast	3097	11001.02527
Northeast	3098	10555.47522
Northeast	3099	10375.28792
Northeast	3100	10361.61977
Northeast	3101	10621.81763
Northeast	3102	11521.47569
Northeast	3103	13115.53528
Northeast	3104	13675.02887
Northeast	3105	13398.90333
Northeast	3106	13247.80208
Northeast	3107	13210.51952
Northeast	3108	13133.23588
Northeast	3109	13097.57866
Northeast	3110	13070.123
Northeast	3111	12996.65639
Northeast	3112	12903.71789
Northeast	3113	12935.35946
Northeast	3114	13340.37516
Northeast	3115	14092.13038
Northeast	3116	13976.06081
Northeast	3117	13620.23483
Northeast	3118	13015.64588
Northeast	3119	12076.73864
Northeast	3120	11033.40568
Northeast	3121	10398.62549
Northeast	3122	10084.83013
Northeast	3123	9915.57066
Northeast	3124	9897.537876
Northeast	3125	10188.89764
Northeast	3126	11122.00307
Northeast	3127	12745.72181
Northeast	3128	13325.53298
Northeast	3129	13123.61353
Northeast	3130	13162.8319
Northeast	3131	13229.82264
Northeast	3132	13286.68158
Northeast	3133	13322.81821
Northeast	3134	13456.32028
Northeast	3135	13479.14208
Northeast	3136	13386.69412
Northeast	3137	13415.26851
Northeast	3138	13693.101
Northeast	3139	14375.67256
Northeast	3140	14301.68806
Northeast	3141	13987.71631
Northeast	3142	13355.5911
Northeast	3143	12340.15522
Northeast	3144	11275.57471
Northeast	3145	10506.67713
Northeast	3146	10094.86668
Northeast	3147	9791.353302
Northeast	3148	9753.743685
Northeast	3149	9983.079464
Northeast	3150	10733.06062
Northeast	3151	12267.6647
Northeast	3152	12962.57725
Northeast	3153	12986.45165
Northeast	3154	13263.81434
Northeast	3155	13612.68813
Northeast	3156	13767.81325
Northeast	3157	13815.548
Northeast	3158	13786.16135
Northeast	3159	13640.72266
Northeast	3160	13404.76507
Northeast	3161	13319.54951
Northeast	3162	13665.97012
Northeast	3163	14395.80563
Northeast	3164	14324.51999
Northeast	3165	14137.5027
Northeast	3166	13592.53747
Northeast	3167	12657.86052
Northeast	3168	11711.79628
Northeast	3169	11003.92962
Northeast	3170	10665.65769
Northeast	3171	10501.17521
Northeast	3172	10537.80686
Northeast	3173	10871.38593
Northeast	3174	11838.91484
Northeast	3175	13551.86178
Northeast	3176	14440.92761
Northeast	3177	14439.28807
Northeast	3178	14644.43841
Northeast	3179	14819.97547
Northeast	3180	14924.66446
Northeast	3181	14946.35492
Northeast	3182	15041.42678
Northeast	3183	15043.14463
Northeast	3184	15029.29974
Northeast	3185	15335.58734
Northeast	3186	15945.95489
Northeast	3187	16502.54343
Northeast	3188	16339.08696
Northeast	3189	16125.67817
Northeast	3190	15615.91508
Northeast	3191	14954.86103
Northeast	3192	14054.47367
Northeast	3193	13525.50438
Northeast	3194	13270.72811
Northeast	3195	13046.41433
Northeast	3196	13053.34992
Northeast	3197	13282.77138
Northeast	3198	13665.47197
Northeast	3199	14405.03911
Northeast	3200	15251.93495
Northeast	3201	15918.04042
Northeast	3202	16527.46394
Northeast	3203	16800.88726
Northeast	3204	16691.53341
Northeast	3205	16413.2407
Northeast	3206	16015.03761
Northeast	3207	15669.23482
Northeast	3208	15475.34338
Northeast	3209	15434.47441
Northeast	3210	15857.08922
Northeast	3211	16241.42872
Northeast	3212	16052.99748
Northeast	3213	15741.58091
Northeast	3214	15235.31633
Northeast	3215	14559.44292
Northeast	3216	13799.83635
